"tweet_id","created_at","type","language","engagement","favorite_count","retweet_count","reply_count","bookmark_count","target_hits","risk_score","text"
"'2044260638172582132'","4/14/2026 23:44","Tweet","en","2880","1740","379","562","199","2","3","🆘BREAKING: Victor Marx RESPONDS To Candace Owens Expose` On Him Today On her Podcast —""I'm Praying For You""😱

""Love you, Candace. Let me know when you want me to come on the show. Praying for you."" — Victor Marx 👱‍♂️🕊️

@RealCandaceO has Victor Marx feeling the heat. After she spent her entire episode today dismantling his past—from the Project Bluebird MK Ultra connections to the Haiti arms trafficking allegations—the ""Pastor"" has issued a response. But to those of us with a spirit of discernment, that ""praying for you"" felt less like a blessing and more like a veiled threat.

The ""Retooling"" Warning? For a man who admits to ""homicidal tendencies"" and performs ""retooling prayers"" where he claims to extract information from demons, saying ""I'm praying for you"" to a journalist who just exposed your arms pipeline isn't a gesture of grace—it’s a power move.

Remember, this is the same man who told the owner of FoldAR, ""I could whoop your ass right here,"" when he didn't get his way.

The Tone: The forced calm and the ""Alrighty, then"" are the classic markers of someone who is functionally managed but currently ""spiraling.""

We’ve seen this movie before: when the deep-state assets get backed into a corner, they use religious language as a silencer."
"'2046583277893328966'","4/21/2026 9:34","Tweet","en","2787","1750","645","83","309","2","3","😱MASSIVE BREAK: The Fatal Flaw in the Tyler Robinson Case—Gun Could NOT Have Been Fired! 👀

The mainstream media is aggressively pushing the narrative that Tyler Robinson used a WWII-era .30-06 Mauser to assassinate Charlie Kirk.

But if you actually understand firearm mechanics, there is a glaring, undeniable hole in their story.

Take a close look at photos of the rifle the Feds are trying to sell to the public as the ""murder weapon."" BTW The phot release is NOT the actual gun recovered but a generic Remington 700 or a Mauser 125th-anniversary model with the background edited out). Anyway, regardless of that; the Mauser 98 allegedly used by Tyler Robinson  features a $2k low-mounted scope. Here is the mechanical reality the FBI hopes you don't notice:

🛑 The Mauser Wing Safety: The original Mauser 98 action uses a tall, 3-position ""wing"" or ""flag"" safety on the back of the bolt. To take the rifle off ""SAFE"" and put it on ""FIRE"", that metal flag has to flip in a 180-degree arc directly over the top of the bolt. 

🛑 The Scope Collision: Look at how low that optic is mounted. If this rifle still has its original military-style safety, you cannot physically push the safety to the ""FIRE"" position. The metal flag will instantly smash directly into the bottom of the scope's ocular bell.

Let's be completely clear about the facts: This rifle could NOT have been fired unless it was equipped with an aftermarket modified safety (like a low-profile or side-swing safety).

If the rifle in FBI custody retains the original military safety, it is literally an inoperable prop. The safety flag is physically blocked by the optic scope, meaning you cannot switch the safety off, and YOU CANNOT PULL THE TRIGGER.

Is this why the FBI has locked the physical gun away at Quantico? Is this why they are flat-out refusing to let Tyler Robinson’s defense attorneys physically examine the weapon?

If a defense expert gets their hands on it and confirms an unmodified safety, they will prove in open court that the state's murder weapon couldn't have fired the fatal shot.

The state's case isn't just full of holes—it defies the basic laws of physics.

👇 Look at the diagrams. Understand the mechanics.

SHARE THIS EVERYWHERE. The official narrative is collapsing.

CREDIT: @SaraJane38340 FOLLOW Her!"
"'2045067659595624800'","4/17/2026 5:11","Tweet","en","2687","1622","989","76","0","4","4","BREAKING: Leaked Email Shows Potentially ILLEGAL Coordination Between TPUSA PAC and the President Trump—500K Pay To Play Elite Scam EXPOSED😱

While you’re standing in line at Dream City Church in the Phoenix heat, the ""Elite"" are taking private jets to a secret meeting. We have secured the strictly confidential leaked email from high-level fundraiser Sinan Kanatsiz that proves TPUSA is selling the President of the United States to the highest bidder.

THE ""ELITE"" PRICE TAG
If you have $500,000, you don't just get a seat—you get a private tour of TPUSA HQ, a stay at the luxury Phoenician Resort, and a one-on-one photo with President Trump at 12:00 PM today.

THE CATCH: The email directs donors to ""TPUSA PAC"" gatekeeper Matt Scherr. This isn't a donation; it's a transaction.

 ILLEGAL COORDINATION?
This email is a massive legal liability. Here is the breakdown of why this is potentially criminal:

If ""TPUSA PAC"" is soliciting $500k, it’s acting as a Super PAC (since regular PACs are capped at $5,000). By law, Super PACs CANNOT COORDINATE with the President’s schedule or campaign.

The Evidence: This email explicitly coordinates a private 1-on-1 meeting and photo op between a donor, TPUSA leadership, and the sitting President. That is the definition of illegal coordination.

Selling the Office: Using the Presidency to solicit half-million-dollar checks for a private PAC is a direct violation of federal ethics standards.

THE GRASSROOTS VS. THE GLOBALISTS
TPUSA claims to be ""grassroots,"" but this email proves they are a concierge service for the ultra-wealthy.

For You: A ""VoteOnline"" data harvest tool to track your movements and sell your info.

For the $500k Donors: Private jets via JSX, dinners at Oceans 44, and face-time with the President.

Erika Kirk and Tyler Bowyer are building a ""Red Wall"" alright—a wall of cash that keeps the average American out. They are using the President’s name to fill their own PAC coffers while ignoring the very people who built their movement.

THE ULTIMATUM
We are watching the 12:00 PM photo op. We know the location is being kept secret. We know the donors are being ushered in through private hangars at Scottsdale Airport.

The truth cannot be ""confidential."" Share this everywhere. Let the people at the rally know exactly what their ""leaders"" are doing behind closed doors.

From: @DangerousTruth1 FOLLOW Her!"
"'2044269177242804464'","4/15/2026 0:18","Tweet","en","2633","2048","373","84","128","1","4","🆘CHECKMATE: Candace Owens JUST Responded On Instagram To @victormarx Calling His BLUFF —Inviting Corby Hall And Victor Marx On The SAME Show For A Debate.👀

We are exclusively covering the dynamic fallout of the Victor Marx / Candace Owens standoff. Marx initially responded to Candace’s trafficking bombshells with a passive-aggressive ""I'm praying for you"" and a general challenge to come on her show.

Candace Just Accepted—With a Massive Catch:Candace didn’t just say yes to the debate; she brought the primary whistleblower to the table. In a new Instagram comment, Candace publically called Marx out:
“We’re actually going to have Corby Hall of FoldAR on and he’s game to do the show with you. Happy to have you both on if you agree?” 👱‍♀️⚔️

This isn't a ""prayer circle."" This is an active investigation. Candace is calling for Victor Marx to answer, live and on the record, for:

The alleged demand for 50,000 FoldAR rifles for the IDF. 📦
The pressure to ""retool"" Corby Hall using Project Bluebird-style psychological techniques. 🧠

His explanation for the ATF trace at 9:00 AM on 9/10 on the morning of Charlie’s death. 🔫

Will Victor Marx step onto a stage and debate the very man who has provided a sworn statement against him regarding illegal arms exportation? Or is the ""man of God"" who told Corby ""I could whoop your ass"" suddenly going to have ""scheduling conflicts""?

This is the definition of a ""Battle Bun"" checkmate. Victor Marx tried to use ""prayer"" and ""love"" as a defensive pivot, but Candace Owens just called his bluff in front of the entire movement.

The ball is back in your court, ""Pastor."" 🎾🔥

👇 WATCH THE SHOWDOWN unfold. Comment below: Will he agree to face Corby Hall?"
"'2041716895343112272'","4/7/2026 23:16","Tweet","en","2583","1683","456","72","372","2","3","🚨BOMBSHELL: THE FBI’S Stairwell PHOTO Released Of The Suspect In The Charlie Kirk Case Is REAL—Baron Coleman Just PROVED It Was Taken On September 10th🧾🧐 

The speculation is OVER. The questions about whether the FBI manufactured the stairwell photo of the alleged Charlie Kirk assassin have been decisively answered.

In a massive, independent investigation, Baron Coleman just dropped a definitive piece of evidence that proves the picture is AUTHENTIC and was taken on September 10th, 2025—the day of the catastrophic ""Big Bang"" at UVU that took Charlie Kirk’s life.

🧩 HOW HE DID IT: THE SATELLITE SMOKING GUN
Critics have long argued that the FBI’s image was a generic stock shot or even faked to fit their timeline. Baron Coleman just used their own evidence against them, pairing it with independent satellite imagery taken moments before the event:

The Match: Coleman pinpointed two highly distinct vehicles in the UVU parking lot in the aerial view.

The Confirmation: He then found those EXACT same vehicles visible in the background of the FBI’s stairwell shot.

The Verdict: This perfect synchronization proves beyond any doubt that the two images were taken on the same day, at the same location, just minutes apart. The ""stairwell shot"" is the real deal.

""If you open both pics, you'll see the same truck and grey hatchback in both pics... One is an aerial view... The other is a pic released by the FBI... This is evidence the pictures were taken on the same day."" —Baron Coleman

🤯 BUT WAIT—THERE IS A MASSIVE NEW PROBLEM.
While the picture is now proven authentic, it raises a question that should terrify the establishment: If the picture is real, then who is in it?

Because one thing is certain: IT IS NOT TYLER ROBINSON.

The facial features don't match. It looks nothing like him. Let’s look at the facts:

Earlobes Never Lie: Tyler Robinson has attached earlobes. Look closely at the picture. The alleged suspect has open earlobes. This isn't a shadow. It's a fundamental genetic difference.

Unresolved Idents: If the figure isn't the patsy they told us it was, then we are looking at a different operative entirely—one the FBI still hasn't accounted for.

❓ WHERE DO WE GO FROM HERE?
This is the definition of ""two steps forward, one step back."" We now know the FBI’s evidence isn't faked, but that only proves their official story is a lie. They identified the wrong person.

The ""ghost in the machine"" just became a whole lot more dangerous. Is this the ""glitch they can't patch""? Are we dealing with two different operatives, or did they find a lookalike with the wrong earlobes?

This wasn't just digital chaos; it was a digital monument of truth that forces the establishment to answer a new question: If that isn't Tyler Robinson, then who is the real threat still out there?

Let’s discuss. Who is this figure in the machine? 👇
From: @baroncoleman FOLLOW Him!"
"'2043219256280576462'","4/12/2026 2:46","Tweet","en","2483","1877","527","79","0","3","4","🚨Erika Kirk Just Made A New LEGAL Maneuver In Tyler Robinson Case—Is She WORRIED About the TRUTH Coming Out? ⚖️🏛️

The narrative is crumbling, and the Non ""Grieving Widow"" knows it. 

Yesterday, April 11th, Erika Kirk filed a massive new motion in the Tyler Robertson case. While the mainstream media will tell you she’s just a ""grieving widow"" taking an interest, those of us in the investigation community know exactly what time it is: Damage Control.

The ""Celebrity Fixer"" Moves In
Erika isn't just watching from the sidelines anymore. She has officially petitioned the 4th District Court of Utah to bring in Jeffrey Adam Neiman—a high-powered, Florida-based ""celebrity lawyer"" known for representing big names like Logan Paul.

Why does a simple murder case need a superstar attorney from across the country? Because we are winning. Our community has been systematically picking apart the ""official"" story. We’ve exposed the manufactured evidence. We’ve highlighted the lies. And now, suddenly, Erika needs a ""hands-on"" role with a legal shark by her side.

 Why Now? (The Railroading Continues)
Let’s look at the pattern. We already know her history:
She already pushed for a Speedy Trial, clearly hoping to rush Tyler Robertson to a verdict before the real evidence could be scrutinized.

She’s been vocal about wanting Cameras in the Courtroom, likely to ensure she can play the role of the ""martyr widow"" for the Fox News cameras one last time.

But this new motion—to have her own personal interests represented directly in the trial—is a desperate pivot. It signals that the prosecution’s narrative is weak, and she’s stepping in to ensure the ""script"" stays on track.

The fact that she wants to be ""hands-on"" now—while showing zero interest in the investigation and zero genuine anger toward the man accused—tells you everything you need to know about who she thinks actually belongs in that courtroom.

The April 17th Showdown
Tyler Robertson’s next hearing is less than a week away. This is an evidentiary hearing where they’ll decide on those cameras and microphones. Erika wants the spotlight, but she also wants to ensure the evidence we’ve unearthed—evidence that proves Tyler couldn't have done this—never sees the light of day.

They are writing the script as they go... they are going to try to double down and manufacture more evidence. 

We aren't going away, Erika. You can bring in all the Florida lawyers you want, but you can't litigate away the truth.

Is this ""hands-on"" motion a sign that she’s scared of what we’ve found? Or is she just preparing for her next big ""performance""? Sound off in the comments. 👇"
"'2039076105701798155'","3/31/2026 16:23","Tweet","en","2459","1544","362","211","342","7","4","🚨 MEET THE 'NEW GARY': TPUSA’s Latest Talking Head Just Accidentally Proved Candace Owens Right.😂🤯

You have to almost feel sorry for Turning Point USA at this point. After their previous disinformation minister, ""Gary,"" humiliated himself so thoroughly on this platform that he had to be memory-holed, Andrew Kolvet and Blake Neff dragged a ""New Gary"" onto The Charlie Kirk Show today to try and salvage their collapsing narrative.

Their mission? To gaslight the American people into believing that the explosive Daily Mail report—which confirmed the bullet found in Charlie’s neck does NOT match the gun found at the scene—is just ""misleading garbage.""

But ""New Gary"" (Justin Nazarov, CEO of Phoenix Ammunition, who they clearly brought on because he owns a gun company and has ""takes"") immediately fumbled the ball. In an unparalleled moment of accidental wit, he actually confirmed that Candace Owens was right weeks ago when she reported the bullet was fragmented. Thanks for the assist, Gary 2.0.

It’s time to peel back the layers of this desperate, panicky gaslighting session and debunk their claims line-by-line using actual facts and the official court filing they are terrified you will read.

THE BIG LIE: SPINNING THE BALLISTICS FAILURE:
TPUSA’s entire segment was dedicated to attacking the Daily Mail headline: ""Bullet used to kill Charlie Kirk, did not MATCH rifle allegedly used by suspect Tyler Robinson, new court filing claims.""

Kolvet, Neff, and the New Gary tried to spin this as ""completely and utterly misleading,"" arguing that the only reason it didn't ""match"" is because it was fragmented, making toolmark analysis ""best guess pseudoscience."" They are desperately trying to convince you that this is just a spin by the defense team.

THE FACT-CHECK:
They are lying to you to contaminate the jury pool. If you actually look at the official defense filing (attached below), it doesn't say ""the defense claims there is no match.""
It explicitly states on Page 2, Paragraph 2: ""...but his defense attorneys now argue that the Bureau of Alcohol, Tobacco, and Firearms ATF was unable to identify the bullet recovered at autopsy to the rifle allegedly tied to Mr. Robinson.""

The ATF—the federal government's own ballistics experts—are the ones who cannot match that fragment to that gun. Period. The New Gary can talk about hollow points all he wants, but he cannot change the fact that the actual physical evidence does not connect the patsy to the alleged murder weapon.

THE SECOND LIE: THE DNA EVIDENCE:

During the segment, New Gary tried to argue that even without a bullet match, they will have other ""conclusions"" to present, hinting at DNA.

THE FACT-CHECK:
Again, read the filing (Page 3, Paragraph 1). The defense explicitly notes that the delay is needed because the FBI and ATF DNA reports indicate that ""several different DNAs were found on some items of evidence.""

It is NOT just Tyler Robinson's DNA. This was a contaminated crime scene with at least five different persons' DNA profiles found on various items recovered. They are trying to pretend it’s a neat ""lone gunman"" scene when the physical evidence screams that this was a multi-person operation.

THE THIRD LIE: THE FAMILY 'BETRAYAL' MYTH:
The most disgusting part of the TPUSA segments is their relentless attempt to frame Tyler’s family. Andrew Kolvet smirked about how the prosecution plans to call Tyler’s parents and his boyfriend, Lance Twiggs, to testify. They use this fact to perpetuate the lie that the family suspects Tyler and turned him in.

THE FACT-CHECK:
This is classic gaslighting. Just because the state calls someone as a witness does not mean they are supporting the state’s narrative. Have these high-paid ""political operatives"" never heard of a hostile witness? They are trying to imply that the family’s presence in court proves Tyler's guilt, which is an absurd logical fallacy.

Let's look at what the family actually says:

Tyler Robinson’s grandmother has gone on record stating she does NOT believe Tyler shot Charlie Kirk.
She further confirmed Tyler doesn't even own a rifle, is not a ""gun guy,"" had no experience firing weapons, and actively disliked guns.

Independent journalists Brandi and Billie from the Brandi & Billie Show on YouTube spoke directly to Tyler's family at a hearing. The family told them they don't think he could have done it and that only 2% of what the mainstream media has reported is actually true.

THE REAL STORY: THE VOLUNTARY SURRENDER:
Kolvet and Neff are again lying about how Tyler was apprehended, claiming endless documentation proves his parents recognized the gun on the news and turned him in.

THE FACT-CHECK:
This is another easily debunked lie that TPUSA hopes you won't check.

Candace Owens has a source close to the Robinson family who explicitly confirms Tyler's parents did NOT recognize the gun from the news, nor did they turn him in because they suspected him.

We know this is fact because the initial gun photo circulating during the manhunt was not even the actual gun found. It was stock footage of a different weapon, not the WWII-era Mauser rifle allegedly recovered. How could his dad have noticed a gun that was never shown?

The real reason Tyler surrendered, per Candace’s source, is that he was terrified of armed thugs—aka the SWAT team—busting down his and his parents’ door, destroying their home, and potentially shooting them. He came in voluntarily to clear his name and protect his family.

Furthermore, we now know that Tyler Robinson did NOT confess to anything and has officially plead NOT GUILTY!

Most damning of all? ALL video footage allegedly showing Tyler Robinson and his parents entering the sheriff's station to turn himself in has mysteriously gone missing or was allegedly destroyed. Multiple news outlets have confirmed that their FOIA requests for this crucial video have been denied because the footage conveniently no longer exists.

THE DAMNING ADMISSION: TPUSA’S FEAR
The final piece of this storytelling narrative is the most telling. Ask yourself: Why are Andrew Kolvet, Blake Neff, and Jack Posobiec—who claim to have been Charlie's ""friends""—actively against the defense’s motion to postpone the preliminary hearing? Why are they trying to rush this trial along and railroad this kid despite overwhelming evidence that he is a patsy?

If they were real friends who actually wanted justice for Charlie Kirk, they would welcome more time for a thorough investigation to ensure the correct assassins faced justice.

Instead, they are terrified of the six-month delay the defense is asking for to review the 20,000 files and 700 hours of video. This rush to judgment, this attempt to sweep everything under the rug, is in my journalistic opinion, an admission of guilt.

They are freaking out because their entire fed-slop narrative is falling apart in real-time. They know that once Tyler Robinson is found not guilty, the spotlight will turn inward—toward the people closest to Charlie, the ones who had significant motive to see him dead. That is what they are truly terrified of.🇺🇸"
"'2042263828818280943'","4/9/2026 11:30","Tweet","en","2452","1765","651","36","0","2","5","🚨 TRENDING: The Charlie Kirk Timeline Is A LIE. The FEDS Got CAUGHT Red-Handed. If They Planned A COVER UP... Common Sense Says They PLANNED The Assassination As Well🎯

Stop what you are doing. The entire ""official story"" of the Charlie Kirk assassination just went up in smoke. Baron Coleman just dropped a nuclear-level bombshell with verifiable court documents that prove the FBI, the local sheriff, and the media lied to the world about the timeline to frame Tyler Robinson in the court of public opinion.

🕰️ THE TRAP: MIRANDIZED BEFORE HE WAS ""CAUGHT""
The feds told us they went on a desperate 33-hour manhunt for Tyler Robinson. They said he was a ""cold-blooded killer"" who refused to talk. That is a verified lie. Baron Coleman found the actual transcript of the arrest. Tyler Robinson was being Mirandized and talking to a cop at 6:25 PM on September 11th. 

 Do the Math: If he was being read his rights at 6:25 PM, that means he was in custody hours before the ""manhunt"" supposedly ended at 10 PM. The Feds manufactured three extra hours of ""terror"" to sell the narrative.

Cooperation vs. Rights: Tyler didn't ""refuse to talk."" He cooperatively stated: ""I would like to speak with my legal counsel... but until I’ve had an opportunity to speak with someone, I would like to remain silent."" He didn’t clam up; he used his Constitutional rights, which the media then spun as ""guilt.""

🕵️‍♂️ THE FAKE MANHUNT & DOCTORED PHOTOS
This is where it gets truly sinister. While Tyler was already in custody and Mirandized, the Feds were still out here pretending he was loose.

7:17 PM (6:17 Utah Time): The FBI releases a second set of ""suspect photos"" from the stairwell, claiming they are still actively hunting him. Why? They already had him!

The ""Enhanced"" Trap: As Kash Patel accidentally revealed, these were ""ENHANCED"" (doctored) photos. They released these fake images while he was detained to cement the image of his guilt in the public mind before any defense could be mounted.

🐍 THE SHERIFF’S LIES & THE IMPOSTER CONFESSION
The ""Fed Slop"" doesn't stop there. Sheriff Mike Smith (who resigned!) claimed he was on a phone call coordinating Tyler’s surrender at 8:02 PM.

The Catch: There is literal video of Sheriff Mike Smith at the Governor’s press conference at 8:00 PM. He wasn't on a phone call; he was standing behind the Governor. The call never happened.

The ""Boomer"" Confession: The ""Discord confession"" Tyler supposedly made at 7:57 PM (Utah time) is a total plant. He was already in jail when it was posted! And let’s be real—as the breakdown points out, no Gen Z’er writes a ""moral compass"" dissertation confession to randoms on Discord. The language is pure Boomer fan fiction.

⚖️ TRIAL-ALTERING EVIDENCE
This is it. Case over. The Feds didn’t just make a mistake; they scripted a disaster. They lied on official arrest records, deleted security footage of him turning himself in, and released doctored photos to poison the jury pool.

The "" ghosts in the machine"" aren't a conspiracy—they are a proven fact. The big fish didn't just get caught; they got filleted by their own paper trail.

This is trending now, and it’s sending shockwaves across the internet. We need to make sure this ripple hits Tyler Robinson’s defense team. Drop your thoughts on this massive exposure in the comments. 

Video From: @Ryanmatta, Screenshot From: @NihiloX FOLLOW Them Both!"
"'2039454565226205197'","4/1/2026 17:27","Tweet","en","2309","1720","503","86","0","3","5","🚨EXPOSED: The Glaring Contradiction the FBI Director Hoped You Would Forget—FBI Suddenly Hijacking a ""State Case""?

They can't even keep their own lies straight anymore.
Kash Patel’s go-to excuse has been since the beginning; every time someone demanded real answers or pushed for federal transparency, he hid behind the exact same line: “We cannot get involved. It is a state case.”

When Joe Kent bravely attempted to launch a serious investigation into the glaringly obvious foreign nexus behind Charlie Kirk's assassination, what happened? Kash Patel completely shut it down. His justification for blocking the investigation into foreign operatives? “The FBI is not getting involved because it's a state case.”

But look at what is happening right now in the court filings.

The second the state's manufactured case against Tyler Robinson starts to collapse—the very moment the ATF officially admits they cannot match the bullet fragment to Tyler's rifle—what does Kash Patel do? Suddenly, the ""state case"" excuse magically disappears, and the FBI is rushing right into the middle of it.

Why are they suddenly so eager to get involved?

They aren't stepping in to find the real killers or investigate the foreign ties they previously ignored. They aren't stepping in to investigate all of the vert credible leads we have uncovered that would exonerate Tyler Robinson; those same leads he calls ""conspiracy theories"".

NO... they are stepping in to manufacture evidence. They are taking this unmatched bullet fragment and running a ""Comparative Bullet Lead Analysis""—a junk-science test that was literally banned and discontinued by the FBI in 2005 because it was completely unreliable. It is a fraudulent forensic parlor trick that historically led to the false imprisonment of hundreds, if not thousands, of innocent Americans.

When it came to investigating a sophisticated foreign hit squad, Kash Patel said the FBI’s hands were tied. But when it comes to dusting off a 20-year-old banned scientific test to rig the evidence and railroad a 22-year-old patsy? Suddenly, the FBI is front and center, ready to do the dirty work.

This isn't an investigation; it is a coordinated federal frame-job. They are terrified, they are desperate, and they are bringing back dead science to execute a state cover-up. We see exactly what you are doing, Kash.👀 🇺🇸"
"'2048081298288181591'","4/25/2026 12:46","Tweet","en","2237","1339","560","158","180","3","3","‼️BREAKING: Sources CLAIMS Larry ""Laura"" Loomer Performed ORAL SEX ACTS On Trump's Then Campaign Manager Corey Lewandowski 👀

Word on the street is that Laura Loomer—the self-appointed queen of ""truth""—reportedly engaged in a disgusting quid pro quo with Corey Lewandowski just to secure a seat on the President’s campaign plane. This is what happens when you let bottom-feeders into the inner circle.

Stone is claiming that Laura Loomer's access to the highest levels of power wasn't just about being a loudmouth; it was about being a sexual opportunist.

According to Stone's sources, the alleged pattern of behavior is sickening and systemic. He claims that Laura Loomer performed oral sex on Corey Lewandowski, Trump's former campaign manager, ""in order to get on Trump's campaign plane.""

This wasn't just a one-time alleged favor. Sources paint a picture of Loomer using sex as a currency to buy her way into the inner circle, trading favors for access and proximity to power.

But it gets worse. Much, much worse.

This alleged behavior ties all the way back to the very beginning of Loomer's public notoriety, claiming she wasn't just appearing with Trump—she was appearing with his accomplice and child sex enabler, JEFFREY EPSTEIN.

And the most explosive allegation of all?  Loomer herself allegedly boasted that she performed the same sexual act on President Trump.

Let that sink in. The same woman who Candace Owens exposed as a mentally unstable, fraudulent, alleged sexual predator who is forbidden from owning a firearm, is now being credibly accused of using those same predatory tactics to sleep her way into the White House.

This is the ""fatal attraction"" Melania's circle was allegedly worried about. This is why she was so dangerous. She wasn't just a thug who spread rumors; she was allegedly a blackmailer who collected compromising encounters like trophies.

This changes everything. It re-contextualizes her bizarre loyalty and her unhinged attacks as the actions of someone who felt entitled, not just to access, but to the man himself. It explains why Trump kept her around, even as everyone else saw the red flags.

The entire Trump orbit is compromised, and the rot starts with people like Laura Loomer, who allegedly climbed the ladder one disgusting, illicit act at a time.

I lit the match by dropping her FULL deposition and @RogerJStoneJr  Just added the fuel.  Share this everywhere before they try to put out the fire. 🇺🇸⚓️"
"'2045871393611395289'","4/19/2026 10:25","Tweet","en","2136","1420","469","35","212","4","3","🚨FBI IGNORED Eyewitnesses Who Saw Shooter In ALL-BLACK Up Close—Construction Worker Dylan Hope Speaks Out 🕵️‍♂️👀

The ""official"" story of the Charlie Kirk assassination looks less like a federal investigation and more like a poorly engineered cover up.

Picture this: On September 10, 2025 in the early hours of the chaos, the description was crystal clear. Police dispatchers were broadcasting this suspect description: A male wearing all black, a black tactical helmet and a black mask.

But wait, there’s more. Dylan Hope, a construction worker on-site, saw him too. A man in a black trench coat and black cargo pants, and long greasy hair. Matching that exact ""tactical"" description.

 And then there’s the only video evidence we have—filmed an hour before the hit—showing a person in a prone position on that roof. What were they wearing? You guessed it. All black. But then the feds stepped in. And suddenly, the man in the black mask vanished into the ""fed-slop"" ether. In his place, they gave us Tyler Robinson. A kid in a T-shirt and jeans who (allegedly) ""dropped"" onto a roof with a rifle that nobody saw him carry.

As @RealCandaceO revealed, the eyewitness who filmed the shooter says definitively: ""Tyler Robinson is NOT the guy."" The gun doesn't match. The outfit doesn't match. 

The ballistic fragments don't even match Tyler’s rifle.

So how did we get here? Tyler didn't confess. His father’s ""sheriff friend"" just pointed a finger, and the feds ran with it. Why? Because the feds don't want you looking for the man in the black trench coat. They want a ""Patsy"" to close the case. They want you to believe a ""Discord fan-fiction"" script instead of the dispatch audio recorded in the heat of the moment.

They abandonment of the original evidence isn't a mistake—it’s a pivot. They ignored the tactical professional on the roof to frame the kid they told to ""drop off a gun"" at a neighboring house.

We are 7 months removed from that day, and the truth is finally outrunning the lies. They think we’ve forgotten the man with the greasy hair and the black mask. They think we’ve stopped listening to the dispatch tapes.

They are wrong. Watch the footage. Listen to the witnesses. Make your own informed decision. Because we don't do ""scripts."" We do facts. 🇺🇸⚖️"
"'2044951035349721539'","4/16/2026 21:28","Tweet","en","2135","1386","692","57","0","4","4","⚠️DREAM CITY DANGER: What Erika Kirk Doesn't Want You to Know About the ""Build the Red Wall"" Event In Phoenix WITH Donald Trump—DO NOT ATTEND!!! 🤐

If you’re planning on heading to the ""Build the Red Wall"" rally in Phoenix on April 17th to see President Trump and Erika Kirk, you need to read the fine print. Turning Point USA and Tyler Bowyer have launched a new operation designed to suck up your personal data—and they’re using a ""neutral"" front to do it.

THE https://t.co/dL4htmCkWr TRAP
TPUSA is pushing attendees to ""check their voter registration status"" through a mysterious site called VoteOnline.

The Disguise: Branded in purple with zero TPUSA logos. It looks like a non-partisan civic tool to trick you into lowering your guard.

The Reality: The privacy policy reveals their address is 4945 E. Wilder Rd, Phoenix, AZ—the exact same building as Turning Point USA headquarters.

The Leadership: The CEO is Amy Smith, a longtime TPUSA staffer and wife of Austin Smith—the former TPUSA director who resigned after being caught in a massive voter signature forgery scandal.

THE ""LEGAL"" DATA WASHING MACHINE
How do they get away with it? By using a (c)(3) nonprofit shell. Because it’s ""non-partisan,"" they can harvest your legal name, address, birth date, phone number, and voter intent under the guise of ""civic duty.""

THE SMOKING GUN: VoteOnline’s own privacy policy (Section 3.2) admits they share your ""full registration or pledge information"" with ""Partner Organizations."" We have confirmed the VoteOnline portal is embedded directly on TPUSA’s student sites.

The Result: Your private info is scrubbed of its ""non-partisan"" label and handed straight to Erika Kirk and Tyler Bowyer at Turning Point Action to be weaponized for fundraising and manipulation.

⚠️ A DANGEROUS PATTERN: WHY DREAM CITY CHURCH?
It’s not just your data that’s at risk—it’s the company they keep. TPUSA is holding this event at Dream City Church, which is currently facing a bombshell lawsuit involving the sexual abuse of a 15-year-old girl by a coach at their affiliated school.

This is a REPEATED pattern. Earlier this year, Erika Kirk spoke at Harvest Church in Riverside—another institution embroiled in child sex abuse scandals. Why does TPUSA consistently partner with organizations shadowed by such horrific allegations?

THE BOTTOM LINE
They aren't protecting the ""Red Wall""—they’re harvesting the people who build it. They are using the President’s name as bait for a massive digital dragnet run by people linked to election fraud.

DO NOT hand over your data. DO NOT attend the April 17th rally at Dream City.

Protect your privacy. Protect your family. Stop the @TPUSA data grab."
"'2046348195437945217'","4/20/2026 18:00","Tweet","en","2019","1245","382","26","366","4","6","😱EXCLUSIVE: LEAKED Courtroom Audio of Tyler Robinson's Grandfather Exposes The Fed-Slop COVER-UP👀

You’ve all been spoon-fed the official story: Tyler Robinson’s grandfather saw the murder weapon on the news, recognized his own rifle, and turned his grandson in for the Charlie Kirk assassination.

There is just one massive, glaring problem with that story. The photos broadcasted on TV weren't even pictures of the actual gun. They were stock photos of a completely different firearm.

we've just obtained EXCLUSIVE, leaked audio from the latest court hearing. Journalist Elisabeth Lane caught up with Tyler's grandparents in the courthouse, and what the grandfather revealed just blew the state's entire case wide open.

Here is what you need to know:
The Family Knows Firearms: Tyler’s grandfather is a lifelong hunter, and his father is an ex-cop. These aren't people who get easily confused by guns or police procedures.

Rejecting the ""Fedslop"": The grandfather makes it clear he is not buying the official narrative being pushed by the three-letter agencies.

The ""Framed"" Admission: When the journalist tells him straight to his face, ""your grandchild is absolutely framed,"" the grandfather doesn't argue. He responds: ""You're very right.""

Why did the feds use fake stock photos to trigger a confession? Why is an ex-cop's family saying this is a setup? The breadcrumbs are all leading to the exact same conclusion: Tyler Robinson is the fall guy for a much larger, coordinated operation.

The narrative is collapsing in real-time.
🔊 LISTEN TO THE RAW COURTHOUSE AUDIO ABOVE 👆

FOLLOW @RealCandaceO, RT and Watch her FULL Podcast below,"
