"tweet_id","created_at","type","engagement","favorite_count","retweet_count","reply_count","hit_score","text"
"'2042543464882061485'","4/10/2026 6:01","Tweet","1176","677","156","88","5","🚨 EXCLUSIVE: The New TPUSA Is Everything Charlie Kirk Fought AGAINST— Full Video Of The STANDOFF At TPUSA HQ That No One Was Supposed To See🤯

Many of you have asked for it, so here it is.  Here is the FULL video from @ZeeToTheHill where she and her @unfamericatour took the fight straight to the front doors of the Turning Point USA National Headquarters in Phoenix to find out why they are trying to silence free speech on the Arizona State campus—the very thing Charlie Kirk fought for.

What started as a standoff with security turned into an explosive, unscripted confrontation with the ""Inner Circle"" itself. Blake Neff, Jack Posobiec, and Andrew Kolvet actually came out to the sidewalk to face them.

🧊 THE HIGHLIGHTS THEY DON’T WANT YOU TO SEE:
The ""Appointment"" Wall: Security tried to tell them that even if they showed up with $5,000 cash to donate, they wouldn’t be allowed in to ask where the money goes without an ""online appointment."" The headquarters has become a fortress.

The ASU Mystery: They pressed Blake Neff on why they their event at ASU was mysteriously canceled. He claimed Erika Kirk ""has no idea"" why it happened, despite her publicly attacking their organization just days prior.

The Double Standard: When the topic shifted to debating liberal streamer Destiny (@TheOmniLiberal), the TPUSA team tried to pivot, claiming they couldn't engage with someone who ""justifies violence."" They fired back immediately, correcting the record that Destiny never condoned violence—and then they dropped the hammer: How can TPUSA unconditionally support Donald Trump while he’s out attacking Gold Star families and celebrating the death of Robert Mueller, yet claim there’s ""no room"" for civil discourse with them? The hypocrisy was deafening.

The Hostile Takeover: Zee and her crew looked them in the eye and told them—this isn't the TPUSA Charlie built. It’s been hijacked by a leadership that is more interested in protecting their image than protecting the First Amendment.

🧩 THE ""WE ARE CHARLIE KIRK"" REVELATION
In a moment of pure sacrilege to them, Zee's crew revealed their branded shirts and lighter: ""WE ARE CHARLIE KIRK."" Jack Posobiec called it ""sacrilege,"" but they made it clear—they are the ones carrying the flame of actual civil discourse. They weren't there to be ""polite"" to a machine that silences free speech and does everything they can to shut down counter-protest.

TPUSA does not represent America First anymore. They represent the War Machine.  They claim to honor Charlie's legacy of open discourse, but the absolute second someone challenges them, they try to use their connections to get their event cancelled.  

FOLLOW: @ZeeToTheHill and the @unfamericatour for updates as they are planning a massive lawsuit against ASU and potentially TPUSA if they find proof they were involved.

Watch the full video. Decide for yourself. Who is actually standing up for Charlie’s legacy, and who is just protecting the payroll? 👇"
"'2044187734949146637'","4/14/2026 18:55","Tweet","1058","873","168","17","5","🆘 EXPOSED: Candace Owens Exposes the New Child Trafficking Pastor in Turning Point Faith—Plus It's A Battle Bun day So You Know She Means War! 😱

Watch out—Candace is on the warpath. Today is a Battle Bun day, and she is taking no prisoners as she peels back yet another layer of the dark circles surrounding Erika Kirk. 👱‍♀️⚔️

Candace just dropped a bombshell on her podcast, asking the question we’ve all been thinking: How is it statistically possible that everyone Erika Kirk brings into the TPUSA / Turning Point Faith fold has a connection to the ""trafficking rescue"" industry but she does NOT?

These figures always claim to be the ""saviors,"" but the patterns are becoming ""increasingly problematic.""

Candace has unearthed a story involving another pastor—someone Erika is ""very close with""—and the details are set to leave your jaw on the floor.

""Life is Not That Complicated""In a direct shot at Erika’s public persona, Candace didn't hold back:

""Erika just cannot keep dancing adjacent to allegations of trafficking her entire life... especially for someone who constantly discusses her deep relationship with the Lord.""

If Erika is the bridge between these high-level pastors and the political movement, what does that say about the ""Faith"" arm of the organization? Is it a mission for Christ, or is it a cover for an industry that thrives on the very darkness it claims to fight?

Candace is right—the ""coincidences"" have officially run out. From Romania to Scottsdale to these TPUSA-affiliated pastors, the common denominator is always the same.

👇 WATCH THE CLIP. Is this the final ""Turning Point"" for Erika Kirk? Comment below if you have info on the pastor Candace is referencing!

FOLLOW @RealCandaceO, RT and watch her FULL podcast below. 👇"
"'2043738116565963262'","4/13/2026 13:08","Tweet","989","675","299","15","5","🆘THE PSY-OP ARCHITECTS: The Frantzve Family’s Behavioral Engineered Roots —The Disturbing Link Between Dr Jerri Frantzve's Research And Erika Kirk's Rise!🔍🧠

If you thought Lori Frantzve’s alleged NSA links were deep, wait until you see the academic framework behind the bloodline. 🧬

A newly uncovered 1991 research paper, ""Integrity Tests: An Overview,"" co-authored by Dr. Jerri L. Frantzve, proves that the family’s expertise in psychological manipulation and ""vetting"" goes back decades. This isn't just a family of defense contractors; it's a family of behavioral architects who literally wrote the book on how to analyze and ""vouch"" for a person's character.

🕵️‍♂️ The ""Integrity"" Framework
Dr. Jerri Frantzve’s work focused on the science of screening and analyzing honesty and reliability in individuals. In the world of intelligence, this is exactly the kind of expertise needed to ""build"" an asset.

They understand the psychological triggers of ""honesty.""

They know how to create a persona that can pass any vetting process.

They have the academic tools to construct a ""legend"" that looks beyond reproach.

🏫 The Tesseract Connection
The investigation into Erika Kirk’s past reveals that Dr. Jerri Frantzve was a key figure at the Tesseract School—the elite private institution Erika attended.

The Allegation: I am alleging that this school served as more than just an educational institution; it was a testing ground where behavioral experts could shape and ""engineer"" future leaders under the guise of gifted education.

The Goal: By integrating these behavioral tactics early on, the Frantzve family could ensure that Erika’s eventually ""chance"" meeting with Charlie Kirk would be seen as organic and ""providential,"" rather than the calculated operation it appears to be.

🎭 Building the ""Legend""
When you combine a mother (Lori) listed in NSA ""DOX"" files with an aunt (Jerri) who specialized in behavioral integrity, the public image of Erika Kirk begins to look like a finished intelligence product.

The Engineered Persona: I believe they didn't just raise a daughter; they engineered a persona designed to target and infiltrate the MAGA movement.

The Calculated Lie: The ""single mother"" struggle story was a strategic narrative used to gain trust, while the reality involved a well-connected family with deep roots in psychological vetting and defense contracting.

""This family doesn't have a history; they have a series of psychological operations.""

This 1991 paper is the receipt. It proves they’ve had the psychological tools to manipulate ""integrity"" for over 30 years. Erika Kirk isn't just a widow; she is the result of a multi-generational Frantzve project.

Is she a grieving wife, or the most successful behavioral experiment in political history? The truth is in the psychology. 👇"
"'2044243826567491990'","4/14/2026 22:38","Tweet","773","563","149","18","5","🆘EXPOSED: Erika Kirk Blames ""Security"" for Disastrously Low Ticket Sales at Gill Coliseum 📉🚩

The footage doesn't lie, but apparently, the TPUSA does. Erika Kirk just pulled out of her high-profile appearance alongside Vice President J.D. Vance tonight at the Gill Coliseum in Corvallis, Oregon.

While the official line is ""security concerns"" due to alleged doxing, the reality is visible to anyone with eyes. 🚩

Take a look at this video from inside the Coliseum. They expected to fill the home of the Beavers; instead, they got an echo chamber. The arena is practically empty. You can’t ""dox"" someone whop has private security, let alone she was well protected speaking at a massive, ticketed political event with the Vice President—She literally would of been protected by the Secret Service. 

@RealCandaceO isn't buying the ""threat"" narrative either, and she just put Erika on absolute blast:

""Stop. This is exhausting. You pulled out because of bad ticket sales... People don’t believe you and don’t line up for you because you struggle to tell the truth about even the most basic facts.""

As Candace pointed out, the Secret Service handles the Vice President's security. If there were a ""viable threat"" to the stage in Corvallis, the Vice President wouldn't have been allowed to step foot in that building. Erika’s private ""security team"" doesn't outrank the literal protectors of the Executive Branch.

Where is the Proof? The public is still waiting for the most basic evidence of her legitimacy:

Where is the video of Charlie supposedly appointing her as CEO weeks before his death?

Why is Turning Point Faith ""rescheduling"" summits and events so quietly?

The truth is, the public is waking up. They don't liek her and see her as completely disingenuous. They see her pattern of lies and the ""grief marketing"" for what it is. 

You can hire the most expensive PR team in the world, but you can’t buy the trust of a public that has finally developed a spirit of discernment.

👇 WATCH THE FOOTAGE. Does that look like a ""security threat"" to you, or just a lot of empty chairs in Oregon tonight?
Video From: @EricSpracklen"
"'2044943783914045600'","4/16/2026 20:59","Tweet","750","552","184","14","5","Tyler Robinson's DEFENSE Team Files New Motion For CONTEMPT After Officials Continue To Talk PUBLICLY About The Case—In Violation Of Gag Order ⚖️

We've just obtained a new explosive new 16-page motion filed by Tyler Robinson’s legal team. The defense is officially asking the Court to hold Utah County Attorney Jeffrey S. Gray and Deputy County Attorney Chris Ballard in Contempt of Court.

The establishment is playing a dangerous game with the right to a fair trial, and we have the receipts on their ""contemptuous public relations campaign"".

THE VIOLATIONS: PROSECUTORS AS ""ORACLES""
Despite a strict Pre-Trial Publicity Order issued back in September 2025 (and amended in December), the defense alleges the prosecution has been on a calculated media tour to slant the case.

On March 31, 2026, Chris Ballard spoke to TMZ, claiming the State has ""ample evidence to demonstrate beyond a reasonable doubt that Tyler Robinson committed this murder"".

Ballard then appeared on Fox News, USA Today, and Politifact to ""explain away"" the inconclusive ATF ballistics report.

The motion argues that publicly declaring they have enough evidence for a conviction is the functional equivalent of stating the defendant is ""guilty""—a direct violation of Rule 3.6 of the Rules of Professional Conduct.

THE PRECEDE: THE LEAVITT ROADMAP

The defense is using a ""shockingly similar"" case from Utah County—Leavitt v. Office of Professional Conduct—as a roadmap for sanctions. In that case, an elected prosecutor was disqualified from a capital case for making authoritative, prejudicial statements to the press.

The State tried to ""erect a firewall"" around their communications with the media, objecting to Robinson’s request for their internal emails and call logs. The defense is now asking the Court to COMPEL the production of:

1⃣ All written statements to media entities since March 26, 2026.
2⃣ Internal communications discussing the drafting and approving of these public statements.+1

THE BOTTOM LINE:

The prosecution knows the ATF report was ""inconclusive"" regarding the bullet fragments. Instead of letting the evidence speak in court, they took to the airwaves to poison the jury pool.

If the government can’t follow its own court orders, how can we trust them with the ""integrity of the court system""? Tyler Robinson's team is calling for a ""Show Cause"" hearing to hold these prosecutors accountable.

Special Thanks to @aburkhartlaw for providing the documents."
"'2044739706349347158'","4/16/2026 7:28","Tweet","691","458","211","22","5","🆘EXPOSED:  ATF Report Released In New Defense MOTION In Tyler Robinson Case —Proof The FBI is DESPERATE to Destroy their PLANTED Evidence 👀

The ""Magic Bullet"" narrative just took a catastrophic hit, and the Feds are scrambling to literally destroy the evidence before anyone can look closer.

We already know the official timeline is built on manufactured evidence. We caught them with the mathematically impossible 7:57 PM Discord confession. We caught them passing off AI-enhanced stairwell photos. We caught them lying about the 9:00 AM doorbell camera timeline thanks to Baron Coleman’s shadow analysis.

Now, we have obtained a new legal motion from Tyler Robinson’s defense team regarding the alleged bullet fragment pulled from Charlie Kirk’s body, and the level of federal fuckery is breathtaking.

Let’s break down exactly why they are lying to you and why this document actually destroys their entire narrative and how the Feds are scrambling to literally destroy the evidence before anyone can look closer.

1⃣ The State claims Charlie Kirk was killed by a .30-06 round from a Mauser rifle. But the newly revealed ATF lab report from September 17, 2025, destroys that theory entirely. Calling a fragment "".30-caliber class"" is completely generic. 

Calling a fragment "".30-caliber class"" is completely generic. The ATF explicitly wrote: ""Firearms that produce general rifling characteristics similar to those observed on the Exhibit 6A bullet jacket fragment include numerous makes and models.""

It doesn't prove it came from Tyler's rifle. It proves the fragment is a planted prop designed to roughly match the narrative of the gun they are framing the patsy with, without ever providing a definitive ""Source Identification.""

2⃣ The ATF Admits It’s a Bust: The ATF examined the deformed bullet jacket fragment (Exhibit 6A) recovered from the autopsy. Their official conclusion? Inconclusive.

The fragment could not be identified or excluded as having been fired from the Exhibit 1 Mauser rifle.

The rifling characteristics observed on the fragment match ""numerous makes and models"" of firearms.

There was neither sufficient agreement nor sufficient disagreement of individual characteristics to link it to the weapon.

3⃣ Because the ATF report is exculpatory, the State is now moving the fragment to the FBI lab for Virtual Comparison Microscopy (VCM). But here is the insane part: the FBI examiner admitted the fragment is ""fragile"". To scan it, the FBI claims it may be necessary to use pliers or similar gripping tools to fold back portions of the jacket.

The FBI noted that when they received the fragment from the ATF, a small portion was already detached, implying the ATF already bent and altered the evidence.

The FBI admitted that using pliers could leave marks and that it is possible additional pieces of the fragment may inadvertently become detached.

4⃣ Tyler Robinson's defense team naturally asked to have their own expert present for this highly destructive process, or at the very least, to have the FBI videotape the examination. The FBI's response? Absolutely not. Their policies do not allow a defense examiner to be present or for the examination to be videotaped.

The Reality Check 🧨
Why is the FBI so desperate to take a pair of pliers to a fragile piece of evidence behind closed doors without any cameras rolling? Because they know the fragment doesn't match the rifle.

As we have extensively documented, the physics of the wound channel and the lack of a massive exit wound strongly suggest Charlie wasn't hit with a .30-06 bullet at all. The evidence points to a PETN explosive that detonated under his shirt and propelled into his neck.

If Charlie was killed by a planted explosive device, then this ""fragment"" was staged. And now, the FBI is using the guise of ""forensic testing"" to permanently alter and destroy the fragment with pliers before an independent defense expert can examine it.

They are manufacturing the crime scene right in front of us.

👇 SHARE THIS EVERYWHERE. Demand that the FBI drop the pliers and allow independent testing."
"'2044933751319171416'","4/16/2026 20:19","Tweet","635","539","86","10","5","Candace Owens DEBUNKS The Fed-Slop Lies Regarding The Just Released Inconclusive ATF Report—Plus She Reveals Her Fed ASSET Theory ⚖️🔎

The mainstream media is trying to spin the newly released ATF summary as a ""slam dunk,"" but once you strip away the alarmist headlines, the establishment’s case against Tyler Robinson is full of holes. 

Tonight, Candace Owens exposed the ""funny business"" behind the forensics and pointed the finger at the individual who might actually be holding the smoking gun.

THE ""INCONCLUSIVE"" BOMBSHELL
The media wants you to focus on the gun, but they’re ignoring the most important part of the ATF report: The ballistics don't match.

The Reality: The ATF could NOT conclusively identify the bullet fragments from Charlie Kirk’s autopsy as having been fired from the rifle found on the roof.

The ""Inconclusive"" Dodge: ""Inconclusive"" is federal-speak for ""this doesn't fit our narrative."" If the science was clear, they’d be shouting it from the rooftops. Instead, they’re pivoting to ""microscopic comparison""—a tactic reminiscent of the same FBI ""magic bullet"" theories used to cover up the truth after JFK.

THE CANINE DISCREPANCY: WHERE’S THE RESIDUE?
Here is a fact the prosecution can’t explain away: Bomb dogs and canines did NOT detect recent gun residue on that weapon.

Gunshot residue (GSR) can be detected for days after a weapon is fired.

If that rifle was the murder weapon used on September 10th, the dogs would have alerted. They didn't.

Her Theory: The gun was likely planted. It was Tyler’s gun, it had his prints—but it wasn't fired that day. It was dropped off to frame the narrative.

LANCE TWIGGS: THE FEDERAL ASSET IN THE ROOM?
We have to talk about the roommate. Lance Twiggs. * Twiggs was the one who ""discovered"" the incriminating letter.

Twiggs was the one feeding text messages to the FBI immediately after the shooting.

Twiggs’ behavior is consistent with a federal asset. As the roommate, he had total access to Tyler’s rifle and casings. Was he the one who dropped the ""cold"" gun on that roof to ensure the ""manhunt"" ended with the desired target?

THE BOTTOM LINE: A POLITICAL REMOVAL
Charlie Kirk was more than a commentator; he was a barrier to the war machine and a thorn in the side of the globalist agenda regarding Iran.

The government knows they don't have a case, which is why they’re falling back on ""new"" microscopic tests and media slop. They want to make the evidence fit the suspect because the truth—that this was a coordinated hit with local and foreign involvement—is too dangerous for the public to know.

The cover-up is falling apart. We are watching the watchers.

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2042281982470602977'","4/9/2026 12:42","Tweet","602","418","135","49","5","🚨SHOCKING: Photo Surfaces of Erika Kirk From 2010 Miss Colorado PAGEANT— What Are the Odds the Future AG and Erika Kirk Shared the SAME Stage?👑💅 

Look at what just surfaced. We’ve unearthed a rare photo from the 2010 Miss Colorado USA Beauty Pageant (held in late 2009), and the faces in this lineup are a ""who’s who"" of players.

Take a close look at the women standing on that stage:

Erika Frantzve (Right, in Blue): Long before she was the Fake ""Grieving Widow"" or the CEO of Turning Point, she was an aspiring actress and pageant contestant. 

Remember her own words in the Calvary Confessions tapes? She called marrying Charlie an ""upgrade."" This photo shows exactly what she was upgrading from—a life spent chasing the ""silver screen"" spotlight.

Lindsey Halligan (Left, in White/Gold): Standing just feet away from Erika is none other than the current Attorney General for the Eastern District of Virginia. In a twist of fate, Halligan actually beat Erika in this pageant, placing fourth while Erika trailed behind her.

🎰 COINCIDENCE OR CAREER PLANNING?
What are the odds that two women competing for a crown in Colorado in 2009 would end up in politics at the same time?

One became the ""Neck"" that moved the ""Head"" of the TPUSA empire.

The other became a top-tier legal powerhouse in the state of Virgina.

Erika Kirk’s demeanor has always felt like a performance. This photo is a reminder that she is a trained competitor who knows how to work a stage, wear a mask, and play for the win.

When she says her relationships in LA were about ""what you can do for me,"" she isn't kidding. She’s been in the game of social climbing and public image since at least 2009.

The Trad Wife ""Illusion"" is unraveling. Was this pageant the training ground for the ultimate ""hostile takeover""? Let us know what you think of this blast from the past in the comments. 👇"
"'2047744271021682917'","4/24/2026 14:27","Tweet","524","361","61","31","5","Drag Queens Raise $20,000 for ACLU While Absolutely Destroying Erika Kirk & TPUSA — It Was Savage 👀

You guys have to see this clip. A parody DRAG event in Brooklyn just raised $20,000 for the ACLU, and they spent the entire night absolutely torching Erika Kirk, Melania, and the rest of the out-of-touch establishment.

Honestly? It is hilarious.

They had a performer named Lauren Bacall step out as the ""chief executive of Turning Point USA"" and do a completely exaggerated dramatization of Erika Kirk’s speaking style. They nailed it. They brought out a Candace Owens impersonator to add to the absolute chaos of the circus. And the Melania lip-sync about Santa's night vision goggles? Absolute gold. The crowd went wild.

While the TPUSA establishment is busy flying around on $100,000 Gulfstream private jets, hiding behind fake security threats, and spending millions of dark money to buy the YouTube algorithm, they are getting relentlessly mocked and parodied by drag queens in New York.

These pseudo-royalty elites think they are completely untouchable, but the reality is they are becoming a total laughingstock.

Watch the clip. Say what you want about the event or the ACLU, but watching these grifters and elitists get publicly roasted like this is exactly the kind of humbling they deserve. Even the C.O bit was pretty funny. 

Drop a 😂 in the replies if you are loving this as much as I am, and RT to make sure the TPUSA sees exactly what the public actually thinks of them!"
"'2046727286896926752'","4/21/2026 19:06","Tweet","516","407","78","8","5","😱Liars Like Blake Neff Need REALLY GOOD Memories—Candace Owens vs. Blake Neff 👀

Tonight, Candace Owens dismantled the latest attempt by Blake Neff to gaslight the public. In a masterclass of ""receipt-keeping,"" Candace exposed how Turning Point and the FBI are struggling to keep their stories straight as the crowd-sourced investigation closes in.

1. The ""Gun"" Lie Exposed 
Blake Neff tried to call Candace ""dishonest"" for saying the media claimed Tyler Robinson’s parents recognized a family heirloom gun on the news.

Candace pulled the receipts—Daily Mail and MSN headlines explicitly stated the father recognized a family heirloom in media reports.

These reports came directly from the ""sloppy"" federal charging documents and text messages where Tyler says, ""My dad wants photos of the rifle... Grandpa wants to know who has what."" * The Reality: Blake and the feds are tripping over their own narrative. As Candace says, “If you’re going to be a liar, you better have a good memory.”

2. The ""Aspen Audio"" Silence 
While Blake is busy nitpicking headlines, he is suspiciously silent on the bombshell allegation Candace dropped last week:

Multiple TPUSA donors who were at the Aspen event tell Candace that Charlie NEVER said he appointed Erica as CEO on stage or at the private dinners.

Donors believe the audio released by TPUSA is AI-generated.

The Missing Video: If this happened at a massive event, where is the video? Why wouldn't TPUSA show the footage of Charlie's ""final wish"" to honor him?

3. Boiling the Point 
Instead of providing proof, Blake resorted to calling Candace a ""psychopath with a knife on a subway.""

""You don't need to share the video with me, Blake... share it with the world. You put up a recreation of the tent Charlie died under for selfies—if you had this video, you would have shown it.""

The Bottom Line 
The narrative is crumbling. If the ""succession audio"" is fake, the entire leadership structure at Turning Point is built on a lie.

Blake, the world is waiting: Do you have the video, or was the AI just that good?

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2043838686048166371'","4/13/2026 19:48","Tweet","419","323","90","6","5","🚨 FBI TIMELINE COLLAPSES: Candace Owens Exposes Massive Hole in the Official Charlie Kirk Story!
In a blockbuster investigation, @RealCandaceO just shredded the FBI's narrative on the Tyler Robinson arrest. The Feds claimed it took ""33 hours"" to book him, but explosive new documents reveal the truth.
The Smoking Gun:
•The Interrogation Time Stamp: Tyler's own defense filings prove he was already Mirandized and sitting in an interview at 6:25 PM on September 11th.
•The Federal Lie: But at 8:00 PM that same night, Governor Cox and the FBI held a press conference claiming the suspect was ""at large"" and pleading for public help. They already had him!
•The Roommate/Informant: Why is the prosecution refusing to use forensic text evidence, relying only on photos of the roommate’s phone? Candace exposes Lance Twigs as a likely Federal asset used to set Tyler up.
""It's a setup... They're just gonna put on a show trial.""
The 33-hour victory lap was FAKE. The ""Charlie GPT"" takeover plot is real. The script is leaking, and we have the timeline to prove it.

This is how you dismantle a Federal cover-up. 🏛️🕵️‍♂️

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below 👇"
"'2039853655663264000'","4/2/2026 19:53","Tweet","332","254","65","5","5","🚨 PART TWO: Blake Neff's Manic MELTDOWN— If Everything Charlie Did Was Recorded, Where is the VIDEO of Charlie Saying HE Wanted Erika’s Appointment CEO?🎙️🚫

Candace Owens just turned up the heat on the TPUSA ""Shady Bunch,"" and the cracks in the official narrative are becoming canyons. If Turning Point has nothing to hide, why are they acting like a cornered animal? 

The ""Aspen 3"" Speak Out:
TPUSA claims that at a donor retreat in Aspen—just three weeks before Charlie died—he explicitly named Erika as his successor. Candace went to the source. She spoke to four people who were in that room:

3 out of 4 have NO memory of Charlie ever saying that.

The only couple who ""remembered"" it? Conflicted witnesses with deep financial ties to TPUSA.

It’s a foundational lie. Nobody asks a healthy 31-year-old ""who takes over if you die tomorrow?"" and nobody forgets the answer if they do.

The Blake Neff Manic Meltdown:
When Candace politely asked Blake Neff on X to simply ""release the video"" of this alleged Aspen appointment to clear the air, he didn't provide proof. He had an absolute emotional breakdown.

Blake compared Candace to a ""maniac brandishing a knife on a subway."" 🔪🚇 The Logic: If a ""maniac"" asks you for a video to make them go away, you give them the video! You don't withhold the only piece of evidence that would prove your case unless... you don't actually have it.

The Great Video Disappearance:
Remember: Erika Kirk herself promised ""decades"" of unused footage, Sunday specials, and ""everything recorded."" Charlie wouldn't even give a speech unless it was on 4K video.
So why, for the most crucial moment of her transition to CEO, did they only play glitchy, edited audio at AmFest? Why is this the only video they are suddenly afraid people will call ""AI"" or a ""hologram""?

The DC Dip and Twirl:

Candace played the clip of Erika at the NYT Book Summit. When asked how she reconciles being a ""Boss Babe"" CEO with Charlie’s lifelong message that women belong in the home, she gave a word-salad non-answer about her ""blueprint"" mother (who we know wasn't a single mom).

The Verdict: They are shape-shifting the narrative to fit a pre-planned takeover. They are overthinking, over-leveraging, and now they are panicking because the ""psychopaths"" on the subway are asking for the receipts. 📑🏗️

Make sure to also watch Part 1 below as well as FOLLOW @RealCandaceO. I Highly suggggest everyone also watch her FULL episode lined in the comments."
"'2039500806701928776'","4/1/2026 20:30","Tweet","318","237","77","4","5","🚨 HISTORY IS REPEATING ITSELF: The FBI's ""Comparative Bullet Lead Analysis"" Was Invented for the JFK Cover-Up— Now They Want to Use It To FRAME Tyler Robinson🤯

Candace Owens just dropped an explosive connection that proves the FBI is running the exact same play they used to frame Lee Harvey Oswald in the JFK assassination. They are trying to frame Tyler Robinson with a known fraudulent ""science.""

Here's the bombshell: The FBI is desperately trying to use a ""flawed and unscientific"" forensic test called Comparative Bullet Lead Analysis (CBLA) to link a bullet to Tyler Robinson.

Where did this junk science first appear? Candace reveals that it was first used after President John F. Kennedy's assassination in 1963.

The FBI literally invented this technique out of thin air because they needed to match a bullet to Lee Harvey Oswald. They needed to sell the narrative to the American people, and they needed ""science"" to do it.

But in 2004, the National Academy of Sciences—the nation's most prestigious scientific body—concluded that the test was ""unreliable and potentially misleading."" They found that the FBI's testimony was so overstated it should be considered inadmissible in court. A year later, the FBI abandoned the technique.

It was a lie then, and it's a lie now.

Think about what this means. The FBI is pulling the exact same playbook from the most famous political assassination in American history. They are resurrecting a debunked, fraudulent method to manufacture evidence against a patsy. They know Tyler Robinson didn't do it, just like we know Lee Harvey Oswald didn't act alone.

This isn't just incompetence; it's a deliberate, calculated move to frame an innocent man. They are dusting off the old propaganda tools because they work.

As Candace says, ""maybe all the same players are involved."" The deep state doesn't change its playbook, it just finds a new patsy.

FOLLOW @RealCandaceO, RT and watch her FULL podcast linked below. 👇"
"'2039021013900337489'","3/31/2026 12:44","Tweet","221","128","69","4","5","🚨FOLLOW UP:  The Disturbing Reality BEHIND Turning Point's New ""LEGACY SOCIETY""— How TPUSA Recruited Bryce Eddy To TARGET Your Grandparents' 401k.😱

If you followed my previous post, we established the disturbing trajectory of Turning Point USA: they are aggressively marketing a new ""Legacy Society,"" asking elderly patriots to include TPUSA in their wills, estate plans, and 401k's.

Today, after a massive dive into the corporate documents, 990 tax filings, and internal organizational structures, I can reveal exactly HOW this operation is being managed, and who is pulling the strings at the top.

We are pulling back the curtain on a strategy that, in my investigative opinion, looks less like a grassroots student movement and more like a predatory wealth-transfer scheme targeting the elderly.

THE BOARD OF ASSET MANAGERS
Independent journalism requires following the data. Turning Point’s board is not just stacked with educational experts or conservative thought leaders. It is heavily populated by professionals from the insurance and investment industries.

According to their public 990 filings and officer listings, Turning Point has strategically placed individuals with deep licensing in insurance and financial products into C-suite and board positions.

This begs a massive question: Why does a ""student organization"" need multiple insurance and investment board members to manage its affairs?

In my opinion, they are there to manage your assets. Stacking a board with career wealth managers provides the perfect corporate cover and operational know-how to efficiently absorb private wealth and estates directly into TPUSA coffers.

SPOTLIGHTING THE ARCHITECT: BRYCE EDDY
Of these board members, one name is paramount: BRYCE EDDY.

Bryce Eddy is currently listed as a core member of Turning Point and serves as the Vice President of ""America's Turning Point"" alongside COO Tyler Bowyer.

But Bryce Eddy is not a seasoned political operative. He is a career insurance broker.

State licensure records and corporate filings confirm that he currently manages multiple simultaneous insurance ventures, including an active California insurance company named ""Bryce Whitefield Eddy Inc."" He also serves as the principal at Commercial Insurance Associates and previously held dual, overlapping executive roles at Assured Partners and Tolmin Wyker Insurance Services.

This brings us to a critical theory: Bryce Eddy appears to be the operational bridge TPUSA needed. His background provides the exact financial mechanisms required to legitimize the aggressive targeting of elderly family members for their fortunes.

THE PRAGERU BLUEPRINT: A MASTERCLASS IN PSYCHOLOGICAL LEVERAGE
If this entire scenario feels like a copy-and-paste operation, it’s because it is. Before embedding himself at TPUSA, Bryce Eddy championed the exact same ""Legacy Society"" fundraising model at PRAGER UNIVERSITY.

Corporate documents confirm his role as President of the Prager University Foundation during the rollout of their legacy planning program. Furthermore, we have secured video evidence of Bryce Eddy and his family specifically pitching this concept.

In the video, Eddy pushes viewers into ""legacy planning,"" stating: ""Now no matter what stage you're at in life, it's incredibly important to lay out an estate plan and make sure that... you know what you’re gonna be doing with your money when you... take off.""

They couch this pitch in patriotic language, arguing that everyday universities ""don't share our values,"" suggesting that your principles can only survive if you hand your life savings to their organization. In my view, this is a calculated psychological playbook designed specifically to goad the elderly into donating their estates instead of leaving their hard-earned wealth to their own grandchildren.

THE RESUME ANOMALY: THE GOOD OL' BOY NETWORK
We also must address Bryce Eddy's highly unusual professional history.

According to his own public LinkedIn profile, his employment history does not begin with an entry-level position. It begins in 1997 as the VICE PRESIDENT of PSC 40 and Associates.

He was 23 years old.

How does a 23-year-old start their career as a VP of an insurance brokerage, and proceed to hold simultaneous Senior VP and Executive VP titles at multiple firms? This resume defies normal corporate logic. It strongly suggests, in my journalistic opinion, that he was installed into these positions via the elite ""Good Ol' Boy"" network rather than rising through organic career merit.

THE SNAKE WHO INTRODUCED HIM: ROB MCCOY
The final, glaring red flag is how Bryce Eddy got involved with Turning Point in the first place.

It is a known fact that ROB MCCOY personally introduced Charlie Kirk to Bryce Eddy, opening the door for this financial architecture to take root at TPUSA. Given my extensively documented opinion on Rob McCoy's fraudulent and deceptive behavior, his involvement in brokering this introduction is devastatingly telling.

When you combine a board stacked with insurance men, the aggressive marketing of a Legacy Society to the elderly, and the involvement of individuals like Rob McCoy, the picture is chilling.

Protect your grandmothers. Protect your grandfathers. Do not let the establishment drain the wealth of real American patriots to fund their corporate salaries.🚫 🇺🇸"
