"tweet_id","created_at","type","language","engagement","favorite_count","retweet_count","reply_count","bookmark_count","target_hits","risk_score","text"
"'2044930194901770632'","4/16/2026 20:05","Tweet","en","542","405","132","5","0","6","2","ICYMI: Ghislaine Maxwell's Father Robert Maxwell FUNDED Mitt Romney’s Bain Capital In 1984—People Around Erika Kirk ALWAYS Lead Back to the Epstein.🤯

The investigation into the events of September 10th has just collided with the darkest corners of modern history. 

We’ve been tracking the ""one-degree of separation"" for months, but tonight, Candace Owens dropped a bombshell that links the money behind American politics directly to the Maxwell-Epstein intelligence apparatus.

We are no longer just looking at a simple murder; we are looking at a Tangled Web of legacy intelligence and arms trafficking.

THE SEED MONEY: BAIN CAPITAL & ROBERT MAXWELL
Before Ghislaine Maxwell was a household name, her father—suspected Mossad asset Robert Maxwell—was pulling the strings of global finance.

The Receipt: In 1984, Mitt Romney was struggling to raise the initial $37 million for Bain Capital.

The Investor: Robert Maxwell stepped in as an early seed investor, dropping $2 million into the fund.

The Connection: Romney and Benjamin Netanyahu were colleagues at Boston Consulting Group. The ties between the Maxwell family, Israeli interests, and American private equity run deep and decades-long.

FROM ARMS TRAFFICKING TO BLACKMAIL
Why does this matter for the Charlie Kirk investigation? Because the players change, but the infrastructure remains the same.

The Origin Story: According to intelligence insiders (like Victor Ostrovsky) and former associates, Jeffrey Epstein didn't start with a ""massage"" ring. He was brought in via the Maxwells for arms trafficking during the Iran-Contra era.

The Pivot: When the intelligence community realized Epstein was more useful as a leverage tool, the arms trafficking operation evolved into the blackmail ring we know today.

THE RECURRING THEME: ONE DEGREE OF SEPARATION
Project Constitution is now officially adding an ""Epstein/Maxwell Column"" to our master spreadsheet.

We see the same names.

We see the same foreign intelligence ties.

We see the same ""coincidental"" timing.

From the IDF-linked arms deals we exposed with Victor Marx to the seed money behind the political establishment, the signal is clear: This is a protected network.

THE BOTTOM LINE:
You cannot understand the New era of Turning Point—or the mysterious circumstances of September 10th—without looking at the hands that built the machine. If the people surrounding Erika and Charlie Kirk are one degree away from the Maxwell blackmail apparatus, we aren't just looking at a ""sitcom""—we're looking at a National Security Crisis.

We are following the money. We are following the ghosts. We are finding the truth.

FOLLOW @RealCandaceO,RT and watch her FULL episode linked below."
"'2041214135996744160'","4/6/2026 13:59","Reply","en","536","497","31","8","0","0","2","@realstewpeters War criminals gotta war crime. Him and Bibi are both war criminals and deserve to court martialed"
"'2044924319537484109'","4/16/2026 19:42","Tweet","en","533","372","111","16","34","5","1","WE NEED YOUR HELP: Did Amir Tsarfati Announce The Death Of Charlie Kirk Before 1:13 PM Utah Time?  🕵️‍♂️💻

Candace is following a new lead, and we need the community’s eyes on this immediately. A tip just surfaced suggesting that Victor Marx may not have been the only one with early ""inside"" information on September 10th.

Reports are coming in that (@beholdisrael) Amir Tsarfati may have been among the very first to break the news of Charlie Kirk's passing—potentially even earlier than the 1:13 PM timestamp we just established for Victor Marx.

If you’ve been following our investigation, you know we are tracking a pattern of ""premature announcements."" From Bibi Netanyahu’s early comments to Victor Marx’s 50-minute confirmation, the circle of people who ""knew"" before the American public is increasingly tied to specific international and military circles.

THE IDF LINK: Amir Tsarfati has well-documented ties to the IDF and Israeli intelligence communities. He is also deeply embedded in the same pastoral and church networks as Victor Marx and Erika Kirk.

If he posted before the official White House announcement, we need to know the exact second that digital footprint was created.

WE NEED YOUR RECEIPTS:
We are looking for screenshots, archive links, or screen recordings of any posts, telegram messages, or livestreams from Amir Tsarfati on September 10th. What to look for:
If you have any information you can DM me or Email: projectconstitutionvideos@gmail.com or reach out to Candace Owens Tipline: tips@candaceowens.com

The establishment thinks they can delete the evidence of their coordination, but they forgot about the power of a decentralized investigation. If Amir Tsarfati had the intel before the President of the United States, we are going to find out who gave it to him.

Plot the timeline. Find the signal. Expose the truth.

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2047239681629102449'","4/23/2026 5:02","Reply","qme","529","436","77","9","7","2","0","@RealCandaceO https://t.co/27eYGg7BS2"
"'2042822555724058675'","4/11/2026 0:30","Tweet","en","528","349","95","84","0","3","4","🚨EXPOSED: Erika Kirk And Her Proxy PRAY For God To ""BREAK OUR TEETH AND OUR MOUTH""—They're WEAPONIZING The Bible To Call For VIOLENCE Against Their Critics😱

This clip is the definition of ""mask off"" for Erika Kirk and Turning Point Faith leadership. Under the guise of ""forgiveness"" and ""kingdom business,"" Erika Kirk and her proxies just issued a chilling message to anyone investigating the truth behind Charlie Kirk’s death and the organization's finances.

Watch this and tell me it isn't a direct threat.  

Erika Kirk and her ""pastor"" proxies just took spiritual gaslighting to a dangerous new level. While preaching about ""forgiveness,"" they just subliminally green-lit their followers to attack investigators.

🔍 THE BREAKDOWN:
""Demonic Acclamation"": Pastor James Kaddis claims that if you find anything ""suspect"" about Erika’s narrative, you aren't an investigator—you have a ""demonic acclamation."" It’s the ultimate way to dehumanize critics. 📁👹

The Low-Key Call for Violence: Kaddis openly admits he prays for God to ""BREAK THEIR TEETH AND THEIR MOUTH."" Erika’s response? A firm ""Amen."" They are literally asking for physical harm to come to those asking for transparency. 🦷💥

Subliminal Targeting: By labeling truth-seekers as ""evil"" and ""inspired by the Father of Lies,"" they are telling their followers that attacking us is a ""spiritual duty."" This is how you weaponize a fan base.

The ""Ignore the Noise"" Shield: Erika claims her energy only goes to her ""business"" and her kids, yet she spent the entire segment obsessing over the ""horrible things being said."" If it's just ""noise,"" why are they praying for our dental work to be destroyed? 

🎙️ THE CRINGE MOMENT:
""I don’t think there’s anything wrong with praying the prayer... God break their teeth in their mouth. I’m praying that prayer for a lot of people."" — Pastor James Kaddis

⚠️ THE REALITY:
They are terrified. They are calling for ""perfect justice"" because they know the human justice system—and the investigative receipts—are closing in. When you can’t answer the fraud allegations, you start praying for the investigator’s mouth to be shut. Literally.

WHO IS THE REAL ""DEATH CULT""? 🏛️💀 They claim we are drinking poison, but they are the ones praying for violence in the name of the ""Prince of Peace.""

SOUND OFF: Is this a prayer meeting or a mob hit disguised as a sermon?"
"'2039474440669417957'","4/1/2026 18:46","Tweet","en","527","359","164","4","0","4","3","🚨 EXPOSED: The 50-YEAR PACT Between BiBi Netanyahu And Mitt Romeny The Establishment's ""RIDE OR DIE"" Syndicate 🧐

The media wants you looking in every direction except up. They want you focused on patsys, fabricated text messages, and lone gunmen. But if you want to understand the true architecture behind the Charlie Kirk assassination and the broader deep state cover-up, you have to look at the people pulling the strings.

Tonight on the podcast, Candace Owens just blew the lid off one of the most powerful, unspoken alliances in global politics.

We need to talk about a friendship. Not a casual political acquaintance—a 50-year, blood-oath alliance.

THE 1976 BOSTON CONNECTION:
Let’s take a trip back to 1976. Long before the public knew their names, two young corporate advisors were recruited to work together on the 16th floor of the Boston Consulting Group.

Those two men? Mitt Romney and Benjamin ""Bibi"" Netanyahu.

For nearly half a century, these two have operated in lockstep. The New York Times even bragged back in 2012 that they ""speak in shorthand"" and share a ""profoundly analytical view of the world."" They are the definition of ""ride or die.""

But as Candace chillingly pointed out tonight: When it comes to this specific syndicate, you need to put a heavy emphasis on the word DIE.

TYING IT TO THE TIMELINE
Why does this 50-year bromance matter right now? Let’s connect the dots the establishment is praying you ignore.

Remember July 13th? The day Tucker Carlson stood on stage and publicly questioned Benjamin Netanyahu, the Epstein financial files, and the origins of establishment money. It was the moment the populist right officially declared war on the untouchable uniparty syndicate.

We already know that in the immediate aftermath of that speech, the decision was made to eliminate Charlie Kirk.

Is it just a coincidence that Mitt Romney—the ultimate establishment GOP insider—is lifelong best friends with the very foreign leader who was in the crosshairs of the America First movement right before Charlie was taken out?

THE UNIPARTY ARCHITECTURE:
You cannot separate domestic cover-ups from foreign nexuses. When the FBI refuses to investigate the foreign ties to Charlie’s assassination, and Kash Patel shuts down inquiries into a foreign hit squad, you have to look at who is protecting who.

Romney and Netanyahu represent the exact same establishment machine. They are the old guard. They are the money. They are the power structure that Charlie Kirk was actively dismantling by mobilizing a new generation of conservative voters who refuse to bow to the military-industrial complex and the foreign war machine.

The puzzle pieces are snapping together. The same people who colluded to hijack the country in the 1970s are the same people trying to bury the truth about September 10th.

They thought they could sweep this under the rug. They thought you wouldn't notice. They were wrong. Share this everywhere. 🇺🇸

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2047744271021682917'","4/24/2026 14:27","Tweet","en","524","361","61","31","71","5","2","Drag Queens Raise $20,000 for ACLU While Absolutely Destroying Erika Kirk & TPUSA — It Was Savage 👀

You guys have to see this clip. A parody DRAG event in Brooklyn just raised $20,000 for the ACLU, and they spent the entire night absolutely torching Erika Kirk, Melania, and the rest of the out-of-touch establishment.

Honestly? It is hilarious.

They had a performer named Lauren Bacall step out as the ""chief executive of Turning Point USA"" and do a completely exaggerated dramatization of Erika Kirk’s speaking style. They nailed it. They brought out a Candace Owens impersonator to add to the absolute chaos of the circus. And the Melania lip-sync about Santa's night vision goggles? Absolute gold. The crowd went wild.

While the TPUSA establishment is busy flying around on $100,000 Gulfstream private jets, hiding behind fake security threats, and spending millions of dark money to buy the YouTube algorithm, they are getting relentlessly mocked and parodied by drag queens in New York.

These pseudo-royalty elites think they are completely untouchable, but the reality is they are becoming a total laughingstock.

Watch the clip. Say what you want about the event or the ACLU, but watching these grifters and elitists get publicly roasted like this is exactly the kind of humbling they deserve. Even the C.O bit was pretty funny. 

Drop a 😂 in the replies if you are loving this as much as I am, and RT to make sure the TPUSA sees exactly what the public actually thinks of them!"
"'2049651608582037669'","4/29/2026 20:46","Tweet","en","522","437","53","22","10","3","0","Is Kash Patel’s HONEYPOT girlfriend—the one who just got caught cheating on Kash, hiding in a room holding hands with another man at the White House Correspondents’ Dinner—Are you really trying to call out @RealCandaceO? 
The audacity is unreal. 🤡🍯

@AlexisWilkins"
"'2049862145915916600'","4/30/2026 10:43","Tweet","en","519","370","96","15","38","4","2","😱SHOCKING: TPUSA’s “HYPE SQUAD” Scandal —Partitioning Venues, Staged Questions & Paying Kids To REACT 👀

Turning Point is officially dead, and the receipts are coming in fast. They’ve moved from organic movements to ""Hype Squads""—paid recruits who are essentially the ""laugh track"" at their events

They are now recruiting and paying people to join the ""official hype squad,"" loading them up with free swag and jerseys just to show up. 

If you’ve ever been to a live studio taping of a sitcom or a late-night show, you know they have people who prompt the crowd to laugh, clap, or cheer at specific moments. This is exactly what Turning Point is paying for.

🔘Designated Reactions: These paid recruits are strategically placed to clap, yell, and laugh at designated points to make it look like the speakers have public backing.

🔘Staged Questions: It’s not just the applause that’s fake. If you go back through the footage of their last few events (like in Georgia), the people ""randomly"" asking questions are actually their own paid Hype Squad members. The ""public engagement"" is a scripted performance. 

🔘Loading Up on Swag: They are recruiting people, loading them up with jerseys, hats, and pins, and paying them to attend just to make it look like they can draw a crowd. 

🔘The Partition Trick: They are literally partitioning off sections of venues to make the rooms look smaller so they can claim a ""packed stadium."" If you have to hide the empty seats to hide the failure, you’ve already lost. 

🔘The Attendance Lie: In Idaho, they claimed a ""massive crowd"" of 400 people. You’re at a university with 10,000 students and you can't even get 400 of them to show up organically? That is a disaster. 🏟️🚫

Charlie Kirk never had to pay people to show up. He had real support. Now, Erika Kirk is delivering nothing but a ""Big Fat L."" 

The only thing they are saving is appearances, while the movement crumbles behind the scenes. 

Don’t fall for the psyop. The crowds are fake, the questions are staged, and the ""hype"" is bought and paid for.

From: @Ryanmatta FOLLOW Him!"
"'2046727286896926752'","4/21/2026 19:06","Tweet","en","516","407","78","8","23","6","2","😱Liars Like Blake Neff Need REALLY GOOD Memories—Candace Owens vs. Blake Neff 👀

Tonight, Candace Owens dismantled the latest attempt by Blake Neff to gaslight the public. In a masterclass of ""receipt-keeping,"" Candace exposed how Turning Point and the FBI are struggling to keep their stories straight as the crowd-sourced investigation closes in.

1. The ""Gun"" Lie Exposed 
Blake Neff tried to call Candace ""dishonest"" for saying the media claimed Tyler Robinson’s parents recognized a family heirloom gun on the news.

Candace pulled the receipts—Daily Mail and MSN headlines explicitly stated the father recognized a family heirloom in media reports.

These reports came directly from the ""sloppy"" federal charging documents and text messages where Tyler says, ""My dad wants photos of the rifle... Grandpa wants to know who has what."" * The Reality: Blake and the feds are tripping over their own narrative. As Candace says, “If you’re going to be a liar, you better have a good memory.”

2. The ""Aspen Audio"" Silence 
While Blake is busy nitpicking headlines, he is suspiciously silent on the bombshell allegation Candace dropped last week:

Multiple TPUSA donors who were at the Aspen event tell Candace that Charlie NEVER said he appointed Erica as CEO on stage or at the private dinners.

Donors believe the audio released by TPUSA is AI-generated.

The Missing Video: If this happened at a massive event, where is the video? Why wouldn't TPUSA show the footage of Charlie's ""final wish"" to honor him?

3. Boiling the Point 
Instead of providing proof, Blake resorted to calling Candace a ""psychopath with a knife on a subway.""

""You don't need to share the video with me, Blake... share it with the world. You put up a recreation of the tent Charlie died under for selfies—if you had this video, you would have shown it.""

The Bottom Line 
The narrative is crumbling. If the ""succession audio"" is fake, the entire leadership structure at Turning Point is built on a lie.

Blake, the world is waiting: Do you have the video, or was the AI just that good?

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2043153996530020664'","4/11/2026 22:27","Tweet","en","513","347","69","97","0","2","1","CRINGE: Newly Resurfaced Video Shows Erika Kirk Playing Dress Up As A Fireman In A Scottsdale Firehouse.🚒👩‍🚒

In 2019, Erika and Tracey Martin headed down to a Scottsdale fire station on Christmas Day. The narrative? A saintly sister bringing Christmas to her ""hero"" stepbrother on duty. The photos show the whole squad: Erika, her mother, her stepfather, her stepbrother, and Tracey.

Erik Kirk can then be seen trying on her step brothers turn out gear. 

For Those of us investigating her past and the Charlie Kirk's death, this is another plot point on the Erika Kirk timeline. 

The more we uncover and track her past, the easier it becomes to unwind her lies. 

Credit: @Desiree661 FOLLOW Her!"
"'2049649165240516880'","4/29/2026 20:36","Reply","en","508","450","20","35","3","3","0","Side Note: Since you claim you went to the White House Correspondents  Dinner To Face Your Detractors, Why don't you face me directly? 

Don't you want me to try to humanize you? 

I would love sit down with you and talk either virtual or in person and have a back and forth. I promise I will be polite and respectful. I just want to ask some questions about my reporting and get some clarification. 

If you really want the reporting to stop then yoiu would say YES. 

@MrsErikaKirk"
"'2044906179378188564'","4/16/2026 18:30","Tweet","en","505","378","95","7","25","4","2","🆘EXPOSED: The Secret Service JUST Debunked Erika Kirk's LIES There Was No Credible Threat. 🤥
 
The establishment is scrambling, and the narrative is crumbling in real-time. Candace Owens just dropped a truth bomb that exposes exactly how deep the deception goes. If you aren't paying attention to the ""secret threats"" being manufactured by the mainstream, you’re missing the forest for the trees.

The Secret Service didn't just disagree; they effectively called her a liar. When the most elite security detail in the world issues a public statement to shut down a narrative, you know the ""threats"" being sold to the public are nothing but smoke and mirrors.

THE VICTOR MARX CONNECTION: Why was Marx the first person to announce Charlie Kirk’s ""death"" (a post he later deleted)? And more importantly, why do allegations of ties to foreign intelligence keep surfacing? The timing isn't a coincidence—it's a calculated tactic.

THE ATF NOTHING BURGER: After all the buildup, the ATF ""summary"" is a total dud. They want you distracted by the noise so you don't look at the signal.

THE BOTTOM LINE:
We are being fed a diet of manufactured crises. When the official reports come back empty and the ""whistleblowers"" get debunked by their own agencies, you have to ask: Who benefits from this chaos?

The truth doesn't need a ""secret"" label to be real. It just needs to be told.

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2049529785450139781'","4/29/2026 12:42","Tweet","en","493","332","68","77","16","4","0","‼️BREAKING: The Real Reason Erika Kirk ATTENDED The White House Dinner She Wanted To Confront Her ENIMIES Face To Face  🗣️👀

Erika Kirk is out here trying to sell a narrative that she walked into the White House Correspondents' Dinner like a gladiator entering the arena. She claims she went there to ""look everybody who hates her in the face"" because they ""dehumanized"" her.

Let’s get real for a second:

The ""Elite"" Co-Mingling: She spent the night ""elbow to elbow"" with the very people she claims are destroying the country. She wasn't there to fight; she was there to feast. You don't ""face down"" dehumanizers by sharing 10 bottles of wine per table in a fancy ballroom.

This is classic emotional manipulation. By framing a high-society dinner as a courageous act of defiance, she’s trying to distract you from the fact that TPUSA is now fully integrated into the very ""swamp"" Charlie used to rail against.

If these journalists are as ""evil"" and ""unhinged"" as she says, why is she seeking their validation in a ballroom? It’s not about courage; it’s about proximity to power.

Erika wants you to believe she’s a warrior, but the footage tells a different story. It was a cocktail party, not a confrontation. She’s using ""dehumanization"" as a buzzword to shield herself from the legitimate questions we are asking here at Project Constitution. 

The propaganda is thick, guys. Don't buy the ""bravery"" act. 👇"
"'2038264874522796252'","3/29/2026 10:39","Tweet","en","483","399","38","46","0","2","1","Whoever is making this FAKE tweets by Erika Please STOP!

There's enough real stuff Erika Kirk does that we can criticize, we don't need to make up anything. These fake tweets are only helping their side cry harassment. https://t.co/kHVrUxFs4a"
"'2046682050804228350'","4/21/2026 16:06","Tweet","en","479","356","95","20","8","2","0","Andrew Jacob Simpson: Call 911. Call for help. Blink twice. 

Laura Loomer is desperate and suspiciously trying to hide who her SECRET fiancé is. Hmm 🤔 

The truth is Loomer isn't even JEWISH…. Loomer is a mentally unhinged drug addict projecting your own instability and insecurity onto the world. 

Between the cocaine, your own words about trying to commit suicide multiple times, and the obvious body dysmorphia, you’ve lost the plot. 
 
The receipts are public and the world is finally watching you crumble under the weight of your own hypocrisy. 

ANDREW JACOB SIMPSON
How was Indiana?"
"'2039497552949592245'","4/1/2026 20:18","Tweet","en","466","340","118","8","0","3","2","🚨BOMBSHELL: Candace Owens Exposes BYU's Direct Ties to the CIA Was The CEO Of Timpanogos Hospital Andrew Zenger RECRUITED By The CIA?!😱

On her podcast tonight Candace just dropped a huge CIA bombshell. This isn't speculation; she says she knows it for a fact. The investigation into Charlie Kirk's death has just uncovered a deep-state rabbit hole leading directly to BYU, the CIA, and the Romney clan.

Candace reveals that BYU has direct ties to the CIA and is a key recruiting ground. This isn't a conspiracy theory; she states it with 100% certainty.

But it gets even more specific. The CIA doesn't just recruit from any part of BYU. They recruit specifically from the BYU Jerusalem Center in Israel. Why? Because it's where the ""elite of the Mormon culture"" are introduced to one another and, crucially, to the Israeli Knesset.

And who just so happens to be a graduate of BYU Jerusalem? Andrew Zenger, the brand new CEO of Timpanogos Hospital, who was mysteriously appointed right after the September 10th assassination attempt.

Candace even names the front company the CIA allegedly uses for this recruitment: Metro One Talent.

The connections don't stop there. Andrew Zenger's roommate from Jerusalem, Michael Sean Covy, went on to do contract work for the CIA's Department of Education. Was Zenger recruited, too? Candace says it's a fair question.

Then she circles back to a figure from the very beginning of the investigation: Robbie Hild, the nephew/cousin of Utah politician Phil Lyman, who was bizarrely on-site after the shooting, pointing out ""the footprint"" and guiding people. Hild also went to BYU, and his family is allegedly married into the powerful Romney family.

The pattern is undeniable. A web of interconnected figures—all tied to BYU, the Romney dynasty, and now, the CIA. The new hospital CEO, the on-site guide, the political power brokers. They all emerge from the same, secretive pipeline.

This isn't just about a random act of violence anymore. This is about a powerful, clandestine network operating in the shadows of Utah.

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2044203863343841414'","4/14/2026 19:59","Tweet","en","460","332","107","21","0","6","4","🆘PART ONE: Candace Owens Exposes The DARK Past Of TPUSA Faith Pastor Victor Marx—The Family Of Traffickers and Murderers.🤯

""Turning Point Faith was the infiltration."" — Candace Owens

Candace just dropped Part 1 of her most explosive investigation yet, and the details surrounding Pastor Victor Marx—a key Erika Kirk ally—are nothing short of demonic. 🎭🔥

The ""Grief Marketing"" Campaign:Candace calls out the ""impersonal"" memorial for Charlie Kirk, revealing that Erika allegedly didn't even write her own eulogy (Blake Neff did). But more disturbing is the footage of Erika being ""comforted"" by Victor Marx and his wife, Eileen, less than 48 hours after the assassination.
The Camera Roll: Why were professional cameras rolling for an ""intimate"" moment of grief?

The Phone: Erika was caught holding the very phone she claimed she didn't turn on for weeks.

Who is Victor Marx? (The ""Kennedy"" Files):Victor Marx (born von Victor Kennedy) presents himself as a ""man of God,"" but his family tree is a horror movie:

The Stepfather: Gloyce Dean Kennedy ran an international drug smuggling ring out of Jamaica and was convicted in '87.
The Bloodline: Victor’s biological father was a pimp and drug dealer with ""homicidal tendencies."" His grandfather killed his grandmother in a murder-suicide.

The ""First Kill"": Victor openly tells a story of being forced by his stepfather to shoot and kill a man at age seven. The Patterns of Trafficking:Candace has been tracking ""Egyptian Planes"" that mirror Charlie Kirk’s travel schedule and Turning Point Faith events. Now, a whistleblower named Corby Hall (owner of FoldAR) has come forward.

The Interest: Victor Marx was allegedly interested in Corby’s company—which makes rifles that fold into backpacks—specifically for moving arms into Haiti.

The Mirror: Did Victor learn the ""family business"" of moving illegal products across borders from his drug-smuggling stepfather?
The Skin-Crawl Factor:Candace admits that hearing Erika discuss ""the Lord"" makes her skin crawl, noting that Erika rarely uses the name of Jesus Christ unless it’s in a script written by others.

Is Turning Point Faith a spiritual movement, or is it a logistical cover for something much darker? Victor Marx is currently running for Governor of Colorado—announced at a Charlie Kirk memorial.

👇 WATCH PART 1. The ""Egyptian Plane"" puzzle is finally coming together. Are we looking at a political organization, or a trafficking hub?

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2046352062821117988'","4/20/2026 18:15","Tweet","en","458","327","100","7","24","4","3","THEY LIED TO US FROM DAY ONE: Candace Owens Exposes the ""Hospital Cover-Up"" in the Charlie Kirk Case 😳

Remember when the official narrative first dropped? We were all told by ""insiders"" that the .30-06 sniper round caused catastrophic damage. We were told Charlie's neck was essentially obliterated.

It was a MASSIVE LIE.

On her podcast tonight, Candace Owens just dropped another nuke. She confirmed that people making calls from inside the hospital on the day of the assassination were intentionally spreading false information to her and others. They claimed Charlie ""basically had no neck left.""

The truth? Outside of the specific wound itself, his neck was entirely intact and in very good shape.

Why would they lie about the injuries from the very beginning? Because the real physical damage didn't match the story they needed to tell. As Tyler Robinson’s own grandfather pointed out: That is NOT what a .30-06 does. A high-powered rifle round like that causes devastating, undeniable exit-wound trauma. What Charlie suffered does not align with the state's ballistics narrative—it aligns with the localized explosive device theory we've been tracking from the start.

Now, the entire state case is freezing up. The prosecution is desperately trying to stall the upcoming probable cause hearing set for May because they refuse to hand over the necessary evidence to the defense.

They can't hand over the evidence because the evidence contradicts their carefully planted lies. The cover-up started in the hospital room, and it's falling apart in the courtroom.

FOLLOW @RealCandaceO, RT and Watch her full episode linked below. 👇"
"'2039546395443564907'","4/1/2026 23:32","Tweet","en","441","372","40","29","0","3","0","Oh Look @TPUSA and @AndrewKolvet are Platforming yet ANOTHER Deranged Candace Hater on Charlie's Show Tomorrow. 

This retard is best known for calling @RealCandaceO a ""White Racist""🤡

It's sad to watch how much they have destroyed Charlie's legacy. https://t.co/H72zfylVHv"
"'2044215018057609382'","4/14/2026 20:43","Tweet","en","433","315","105","13","0","4","2","🆘SHOCKING: Was Victor Marx PROGRAMMED by the Precursor to MK ULTRA—Project Bluebird To Turning Point: The MK Ultra Connection You WEREN'T Supposed to Find.🧠🧬

We have just confirmed a terrifying detail about the upbringing of Turning Point Faith’s Victor Marx (born Vaughn Victor Kennedy). The man who raised him, his stepfather Gloyce Dean Kennedy, wasn't just in ""counterintelligence.""

Victor himself admits that his step father Gloyce was specially trained as part of PROJECT BLUEBIRD.

For the uninitiated: Project Bluebird was the precursor to Project Artichoke, which eventually evolved into the infamous MK ULTRA.

These programs were designed to create ""unwitting assets"" through extreme trauma, drug-induced states, and behavioral modification.

Dissociation & The ""First Kill"": Victor’s own accounts of his childhood under ""Mr. K"" read like a manual for creating a sleeper cell. He describes being forced to watch horrific acts and even being forced to pull the trigger on a stranger at age seven.

He learned how to completely dissociate—to split his mind—during these episodes of torture.

The Ultimate Question:How does a man who was an unofficial participant in the most notorious mind-control program in human history become the ""spiritual mentor"" tasked with welcoming the new widow, Erika Kirk, home just 48 hours after Charlie’s assassination?

Is Victor Marx a ""reformed"" man of God, or is he a high-level MK Ultra asset managing the optics of a political tragedy who is now connected to Erika Kirk and TPUSA—and did i mention he's also running for governor? 

When you understand the ""Bluebird"" history, the ""grief marketing"" and the ""retooling prayers"" take on a much more sinister meaning.

The infiltration isn't just in the pews—it’s in the programming. 🕊️🎭

MORE TO COME. We are just scratching the surface.

CREDIT: @imperfectgracej FOLLOW Her!"
"'2044536346530787718'","4/15/2026 18:00","Tweet","en","430","323","69","10","28","7","4","🆘EXPOSED: Candace Owens Exposes the FAKE ""Threat"" Narrative—Proof Turning Point LIED About the Erika Kirk No-Show 📄

The Turning Point PR machine is officially in a tailspin, and Candace Owens is bringing the receipts to prove that the ""security threat"" used to explain Erika Kirk’s Athens no-show is a total work of fiction. 

""I’m just getting whiplash... What changed seven months later?"" — Candace Owens 

Candace just dismantled the narrative surrounding the Akins Ford Arena no-show, and the timeline makes the Turning Point leadership look like they are making it up as they go.

The 50-Minute Gap: TPUSA field reps were posting ""sweet and happy"" promotional videos just 50 minutes before doors opened, promising Erika Kirk would be there.
The Logic: If there was a ""serious threat,"" why were the event planners and campus leaders kept in the dark until the very last second?

The Truth: Decision-makers knew she wasn't coming long before that—because she wasn't even in Georgia. This wasn't a ""security pull-out""; it was a ""no-ticket-sales"" bailout. 

The ""Fearless"" Inversion: Remember Erika’s interview with Jesse Watters? She claimed a supernatural fearlessness: ""What are they gonna threaten me with? Going to heaven sooner to be with my husband."" * The Question: Why was Erika ""on fire for the Lord"" and fearless 21,000-person crowds right after the assassination, but suddenly terrified 7 months later at an event with the Vice President?

The Secret Service Factor: Are we really supposed to believe that the United States Secret Service—the team currently protecting the sitting VP—couldn't ""guarantee the safety"" of a non-profit CEO? 

The Gaslighting Shift: Andrew Kolvet is now on Fox News trying to pivot the blame onto ""attacks from surprising places"". They are trying to equate investigative journalism with ""death threats"" to justify her absence from an empty arena.

This is classic Hasbra—coordinated spin to protect an asset. They are using the ""poor widow"" card to tug at heartstrings because they can't explain the empty seats or the lack of public interest.

Erika isn't a victim of ""attacks""; she's a victim of her own crumbling credibility. If she’s not afraid to die to be with Charlie, why is she ghosting the Vice President of the United States?

The whiplash is real. Are you going to believe the PR team, or your own common sense?

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below.👇"
